event_id,r_minus2,time_to_tca,max_risk_estimate,max_risk_scaling,mahalanobis_distance,miss_distance,c_position_covariance_det,c_obs_used,r_final,label,number_CDMs,mean_risk_CDMs,std_risk_CDMs
3826,-13.320662969479208,6.318925358796298,-7.020451625295905,18.42900106166728,8.462149911898855,2690.0,1.753835277398125e+16,21.0,-24.78357016912375,non-anomalous,4,-15.980632042343947,5.349205442473569
3839,-7.2520446930932705,5.582057685185187,-6.8683813356508745,2.9823067646935413,17.982363725716933,48670.0,2.6728899245412e+17,24.0,-6.900664722314043,non-anomalous,3,-13.58001497223629,5.713541438253271
3841,-27.101549080801625,6.9404583101851856,-6.932557157223619,52.88442210640329,18.65088720027697,35741.0,479197756631385.3,27.0,-6.6534514414515264,non-anomalous,15,-14.56704654163994,8.793848307389885
3850,-11.098541678603889,3.920428819444445,-6.5459177292689095,14.137549767887773,5.442012311188211,1314.0,241373056327512.6,25.0,-13.201832940284062,non-anomalous,6,-12.47825841240453,0.8116236172760931
3853,-9.803547458296611,6.771391990740741,-7.444059562181488,8.584658193974535,4.503695069893173,3469.0,2.42339485438483e+17,15.0,-24.264720551939543,non-anomalous,12,-10.401797514907114,3.417402009969953
3854,-15.473402290896546,6.47737306712963,-8.231583911783668,20.724620487261117,6.8276057669504056,24337.0,2.306342447409648e+19,24.0,-11.319301970302364,non-anomalous,3,-16.278568923525082,0.73402764189009
3872,-17.368657713516072,2.5341474421296297,-6.303818412831477,31.281333169009308,8.675686633655879,839.0,19840613803958.336,103.0,-6.8074325466634535,non-anomalous,1,-17.368657713516072,
3877,-18.82564940252062,6.685762534722223,-6.171404543628298,34.1081891297256,25.42306724746504,8799.0,243796745266200.7,30.0,-11.076807809579332,non-anomalous,3,-17.700842117237784,2.5787018465173923
3886,-6.497299824689438,6.6238089351851865,-6.226286674722978,2.5631380118873395,6.5631412035596215,2676.0,3289158083667.192,57.0,-15.10385974855798,non-anomalous,15,-9.910948430728997,3.1996593762287655
3895,-7.506820879317485,2.8556124652777783,-7.415103655862549,1.7927178139493194,294.61487458564966,35373.0,2.6465455265452538e+17,27.0,-9.98842955640272,non-anomalous,3,-7.501350011816669,0.03235407440671615
3899,-4.512437439743621,3.3875873032407413,-3.481617684454656,0.0353817375926889,13.685860796868615,3285.0,2.86119034789393e+16,19.0,-5.0539409396148764,non-anomalous,2,-4.816498736874202,0.4300076101948233
3902,-6.559405738160169,6.7731740393518525,-5.955460239607589,0.1018275189633421,0.7897669683390331,262.0,2.382280436515952e+17,20.0,-29.847711655616948,non-anomalous,14,-6.329000952485218,0.4996178910391847
3905,-6.7242280998350665,6.77860726851852,-5.9097419470686825,4.345764899832173,77.03939024588101,29786.0,1.6323633505203917e+17,12.0,-6.639217310126719,non-anomalous,15,-6.685920562085309,0.04437948010741333
3907,-7.657774770639208,5.1357988425925925,-7.398809467384666,2.529705649813601,10.091059862707182,27225.0,8.410814776683347e+20,15.0,-8.808828544271442,non-anomalous,8,-8.451789677114778,0.44925309452192097
3912,-13.940815382368626,2.783256828703704,-7.557990840859048,1.4925988695460826e-07,0.0005463696318303,34848.0,6.732288052297598e+46,21.0,-13.940815382368626,non-anomalous,1,-13.940815382368626,
3915,-6.074997492319023,6.653816851851853,-6.0642912521573376,0.7772071384809833,2.183565790150157,2782.0,7.536330505146154e+17,15.0,-26.69271795296665,non-anomalous,13,-12.69430174949192,7.212079434815406
3916,-8.433562507804929,6.8218266782407415,-7.237246435066626,5.446567215431509,36.51636414663504,27095.0,1636751642944497.0,41.0,-14.03843653763793,non-anomalous,15,-10.622597260738782,3.172610624405
3920,-19.226506107729037,6.129611932870372,-7.002395212539547,32.67726840101417,43.361183060337794,30112.0,4.430119590077216e+16,24.0,-19.50723961097316,non-anomalous,9,-17.63660498416128,7.287315529853132
3923,-8.838931614528825,6.65345943287037,-6.019360432556264,9.783693228983685,4.849818560761124,323.0,5253950877555564.0,24.0,-16.240483240537813,non-anomalous,15,-11.517793622706494,3.5984900506442794
3930,-7.130885673020625,6.690115868055557,-7.032967117841298,1.8262302668764272,48.6852792993036,28777.0,3.045141665097332e+23,18.0,-7.139602094872688,non-anomalous,14,-7.138855035717454,0.004565790242682636
3935,-13.320662969479208,6.830069907407408,-7.53003079050004,17.19411719720762,17.921645768462287,13499.0,5.334987944035033e+16,18.0,-13.12499664639996,non-anomalous,15,-13.392684284009277,0.16862308011024682
3936,-6.360015751958412,6.481136967592592,-5.449038247701823,4.6449427167467086,39.135505164726375,13273.0,915462363884.036,51.0,-21.65091683122041,non-anomalous,12,-10.576981071246026,5.63083750438639
3939,-7.781727146428553,6.931456828703704,-4.5094796906366525,11.293861851519347,6.057946684808623,784.0,187480611261620.0,21.0,-16.713768145971446,non-anomalous,15,-9.489235357494291,3.371309461779958
3941,-9.88140463477624,6.691089467592592,-7.401537799525848,8.893911780682995,133.85564468623778,25290.0,7.260766249155837e+18,26.0,-9.789949150124864,non-anomalous,14,-9.912467066177756,0.06827904812869161
3942,-15.93181413825384,6.728747569444446,-6.640733835393252,26.856777894749964,8.963259737156758,9936.0,90370085697553.48,111.0,-17.115998075231214,non-anomalous,14,-16.79376582984894,6.034340692171937
3944,-8.203286936719104,4.040164953703704,-7.642446280256919,3.56337043104534,78.4354032798628,48141.0,7.535247946111854e+23,10.0,-8.19151894343405,non-anomalous,5,-8.197421253928905,0.004314548514890803
3951,-4.8395314688809625,4.964769328703704,-4.8386319977650265,1.0282119818807427,30.48625025421663,10757.0,2.570673218417798e+16,27.0,-4.615467384505752,non-anomalous,10,-4.73063894990533,0.07663228333624561
3958,-10.96417017474717,6.819610752314817,-6.782779344355482,13.220095505247087,14.267589890916115,13067.0,226258170696198.1,24.0,-12.402195157595706,non-anomalous,15,-10.923685142006692,0.9206466330980644
3960,-9.831502516476966,6.778140416666668,-6.037488606492403,12.239640230609634,17.49028479428129,10515.0,9.035436490514016e+16,18.0,-9.501413791182484,non-anomalous,15,-9.598710184922629,0.10110318757850675
3962,-9.46916022138348,6.67791244212963,-7.079146503878741,8.663573185983529,17.58220080720037,6045.0,5419843153079311.0,24.0,-14.043687469158805,non-anomalous,15,-10.23635015592421,2.003890582430347
3967,-11.96018944585165,6.546878275462964,-5.5230235342404725,18.79191083366548,12.573217440069971,890.0,123290014942723.4,36.0,-27.685711339052503,non-anomalous,14,-13.476384753125666,1.700139192046307
3982,-6.1700533040583645,4.682488831018519,-6.1250545639144685,1.5486986531760345,1.8901837416502267,122.0,23691380865815.84,51.0,-7.465212641370507,non-anomalous,5,-5.9577359344645,0.5644043948017436
3987,-6.781989957015637,6.704530844907408,-6.6651443103827095,1.945572778469496,22.289761008723943,23230.0,3082264990824977.0,52.0,-15.99956592252068,non-anomalous,14,-7.939212537831906,3.1420591749667253
3998,-9.666149854897457,3.721503576388889,-7.569602408613032,7.892090199253347,4.794239307172972,27598.0,101831455933084.3,24.0,-22.868702203402385,non-anomalous,6,-20.44043789633447,5.280256580960459
4009,-10.280751601552051,3.825953252314816,-6.14466259553046,13.10566099196859,8.113631129530024,3812.0,2683467924415.8257,83.0,-14.140801638466122,non-anomalous,6,-11.892398774913167,1.5580681748366232
4025,-21.884389488325706,5.5635150694444455,-7.552841968657781,37.65276727038452,11.205180512341483,1314.0,1.679296180898744e+18,33.0,-7.192532624315724,non-anomalous,1,-21.884389488325706,
4026,-7.594482893023624,6.7306566782407415,-7.560036064079095,1.4901819412731427,7.167260996337568,23105.0,1.15781429165356e+18,24.0,-13.139123203596704,non-anomalous,14,-6.927469258903095,0.3802246048197708
4031,-27.03578752703018,3.5131947337962965,-3.3069769320763065,64.40764194563707,11.48591472497821,118.0,787431894.9890305,201.0,-13.443456291516483,non-anomalous,5,-26.330528425188437,2.259160342571886
4032,-28.94233389609017,6.864301006944445,-6.433326862393884,58.0094964267117,12.805846587311098,7835.0,622575917810598.1,24.0,-12.315873074386923,non-anomalous,9,-24.70109673372023,6.335886072538822
4035,-14.38933983691012,6.786447002314817,-6.574628833561058,22.119966982909112,173.5907766353041,43855.0,200221483015473.3,24.0,-14.332266947466731,non-anomalous,15,-14.31518862107789,0.12489213335572025
4037,-6.8338660296948905,6.960861435185187,-5.971428747307463,4.486209236416611,5.31368514508212,1082.0,3.968701694902503e+16,36.0,-17.57218942732401,non-anomalous,16,-7.399457509749361,1.2152066967853945
4039,-23.54882784248746,6.78319914351852,-6.243592127451043,44.838974056722776,13.375918316856351,3294.0,1838128352216859.2,48.0,-21.90903692340427,non-anomalous,14,-11.782889715892503,7.115262358748588
4041,-7.110698297493689,6.611279988425926,-6.581201709409647,0.1228190869991341,34.85413589014215,39877.0,2.8678355562933862e+20,18.0,-12.479516467259208,non-anomalous,4,-9.221746128611327,6.305485743031963
4042,-7.589560213789652,6.597706365740741,-7.030957032694187,3.5618117250953847,43.08242773713784,38086.0,1.497294259705004e+18,18.0,-7.579054594078027,non-anomalous,14,-7.575943768189565,0.06803676717452393
4044,-9.183758700008218,6.783179375000001,-7.028353117935692,8.048087220020943,53.84748160541192,27001.0,1.829775416660146e+16,15.0,-25.193887889830908,non-anomalous,15,-8.124253963177441,0.6618895595203358
4054,-15.695078838099109,4.039111157407408,-6.973466735476703,24.35598318633397,13.762761923088156,17123.0,3.669749949319381e+16,27.0,-17.37304404856455,non-anomalous,5,-14.634878707654213,5.888090986464781
4055,-7.957818405484232,6.738522511574075,-6.3892334052267294,6.481820186291263,12.508780403383485,1418.0,6934013354461195.0,34.0,-15.053744292800603,non-anomalous,14,-11.854568832269404,2.3204081829149388
4063,-15.748848656824643,3.699646782407408,-7.322119418488411,23.57751162471042,34.857967010529684,42221.0,3.050970011802968e+17,15.0,-7.338944915146621,non-anomalous,6,-14.86763543743818,3.74556045937781
4064,-10.58603002825194,6.9759332407407415,-6.998699066979582,11.728596790560678,21.106894946340407,5610.0,807465770854820.2,74.0,-17.543633966870953,non-anomalous,15,-12.649219705003786,2.559949480224084
4066,-14.679645967182328,4.6555333449074086,-7.2531323721495715,21.179771172152808,20.25154456024931,37760.0,1.819145866569678e+18,17.0,-8.649364391741045,non-anomalous,7,-9.723442749901412,4.196719003634224
4067,-11.436400271118467,6.877758391203704,-5.081340706578176,19.221346597251024,29.35165737521732,4094.0,621113581207895.8,23.0,-25.15633127702085,non-anomalous,14,-11.993690500123302,4.892985722413271
4070,-8.811915626285064,5.843784421296298,-7.941953769604717,4.5117304511916885,87.9266881080484,25432.0,1.1424841170916096e+17,18.0,-7.674484336636852,non-anomalous,7,-8.523942894271455,0.33377351314653186
4071,-6.119815447173567,6.717434837962962,-6.116338564846384,1.2203281490886644,6.408260779973732,4912.0,3.7804019845450695e+20,15.0,-10.30829979170984,non-anomalous,4,-6.8116445383242255,1.4259126928424046
4072,-7.245345930744567,6.7341922569444455,-6.816445466381137,3.122836373988952,18.60006700016262,32489.0,2.5986218682148446e+19,21.0,-6.985899678480378,non-anomalous,15,-6.835108652061432,0.15962248280626024
4073,-9.652474840001313,6.547399398148148,-6.11838712752165,11.604490960654388,5.227106732306326,394.0,50442264601.67605,150.0,-25.781464494783467,non-anomalous,14,-14.48145616122442,4.79230769699869
4081,-7.529442514782727,6.521774201388889,-6.412176828681044,5.226489688357066,55.29470258843365,11491.0,785800048627886.4,18.0,-7.08496970974084,non-anomalous,14,-7.2969523503751015,0.3021380326136467
4093,-8.232028278618381,6.631113576388889,-6.858863909879261,5.94066433392616,8.410692640919674,8281.0,5.432659606352039e+20,24.0,-10.110138278741813,non-anomalous,14,-12.062200235765502,2.8905122989608123
4096,-7.288361461767651,6.2017945370370375,-7.253521490069969,0.6573673955018375,15.98419858130164,16111.0,2.2613555858775552e+18,12.0,-9.753255290276158,non-anomalous,12,-8.495974721505828,1.740134329755105
4104,-6.962175249411657,5.395905648148148,-6.898596649444669,1.651902116574073,49.622393642901976,10742.0,1.6142592989312645e+18,19.0,-5.886056647693162,anomalous,11,-6.439783845568698,0.34939544626213537
4106,-10.481091426308586,4.061337094907406,-6.419075024324381,12.917089849474714,184.81688092845,45875.0,1.9354068744571468e+16,69.0,-13.58219627736012,non-anomalous,6,-11.384357871198063,2.1086674534554497
4113,-11.624519285381426,4.95692207175926,-7.489857300597428,13.100503123517017,5.599943154170462,18888.0,9.719830284587652e+17,18.0,-17.741123370627868,non-anomalous,2,-14.84885698763491,4.5599021081977815
4133,-29.98380264648756,5.30310875,-9.123897678622209,53.04498383743425,56.69656665880517,10334.0,1.4843475784184173e+17,26.0,-14.018725167293413,non-anomalous,1,-29.98380264648756,
4141,-13.253521490069971,6.636068761574074,-5.612432220582812,22.04276482966625,37.30366976919417,16451.0,31445511548489.71,42.0,-13.497436330892636,non-anomalous,14,-12.92954305245759,0.5739838152981086
4143,-7.566710314804975,4.7718811574074085,-6.978397283971758,3.656038333738672,40.424203119592576,13848.0,3.235188325401893e+17,21.0,-11.74521031260279,non-anomalous,9,-9.154890596354056,2.3765936036595536
4150,-6.437469231137737,6.678091400462964,-6.033060836978887,0.1752532657111842,11.035896655040515,24923.0,1.620866100504331e+16,24.0,-11.780153613975642,non-anomalous,14,-8.310087460247983,1.7467587577959747
4151,-13.940815382368626,2.8490443402777785,-7.4387793210660575,1.1344858908000097e-07,0.0004763372537113,30381.0,6.732288052297598e+46,21.0,-13.940815382368626,non-anomalous,1,-13.940815382368626,
4161,-7.325690111058522,6.898975590277778,-6.077118908791706,5.599097314390463,109.15710239587844,20871.0,5.930049834235776e+16,15.0,-28.19551981089401,non-anomalous,6,-9.58397675716026,2.4722202613067563
4163,-8.29964247217734,6.874808842592592,-6.525055664534613,7.044917944291212,20.808145780673208,3632.0,2.0203044250058883e+17,15.0,-8.211902366619702,non-anomalous,14,-8.182940297964773,0.11153240531438871
4165,-9.692290076595192,2.9712605324074075,-7.518557371497695,8.096500791629952,85.97113785856104,9416.0,1.8508508975126304e+16,66.0,-9.892450870255312,non-anomalous,3,-9.627361573220535,0.3321654424362082
4168,-7.703993330686327,4.764977847222221,-5.281166281696138,8.749113514251954,15.0754386507089,2238.0,3.648281400203228e+16,20.0,-7.6985359268567,non-anomalous,9,-7.711599634531609,0.02486574881998976
4174,-13.438540828758084,6.936903298611113,-7.078313524516398,18.56642733285933,305.1574878642723,32610.0,1.0281819897626266e+16,18.0,-13.794524963259107,non-anomalous,15,-13.78810564006771,0.12783793101764535
4179,-6.181048688359828,2.9746233217592595,-5.570893991667304,3.987180264546194,15.091763647503011,15854.0,21875414267794.848,109.0,-11.999132278468773,non-anomalous,2,-14.271179900834856,11.441173282060074
4191,-6.115941352906063,6.752115104166666,-6.077585975854366,1.4929046879844878,116.3162344473929,7815.0,8971447973282277.0,21.0,-6.586867949565128,non-anomalous,15,-6.36630686470427,0.6362621215878299
4194,-20.16589734428721,5.980636168981483,-6.329290404776202,36.45604009561641,118.8918362103896,19533.0,190094385278163.8,15.0,-14.818156412055226,non-anomalous,12,-17.976594799913276,3.921948759073783
4196,-10.14880282382584,6.872805289351853,-5.434152181326481,14.607126860129355,34.746631509457835,999.0,314385745516068.25,27.0,-20.693360558975733,non-anomalous,12,-15.889776586868555,6.179401680209637
4199,-6.837734385701977,2.391408206018519,-4.769551078621727,7.950654023636487,83.59390868036854,6241.0,35499393049589.28,51.0,-23.52958950902407,non-anomalous,1,-6.837734385701977,
4203,-7.848017604542526,2.485651967592593,-7.440691989092988,3.052915774488892,13.817300314131932,3515.0,5.0506106023147104e+17,39.0,-8.922268820347607,non-anomalous,2,-10.531914199580783,3.795602964710072
4214,-9.28558640771288,6.851850914351854,-4.8877302315827285,13.77823739925086,5.37187251226217,3311.0,11145983200058.404,69.0,-13.42435038524478,non-anomalous,15,-12.66127485082078,1.4763741603633187
4215,-14.418050341626682,4.884432962962963,-8.165579296318468,2.050848101199569e-07,0.0006404448612035,40848.0,3146778734980133.0,15.0,-17.877784121727174,non-anomalous,8,-13.915904228291426,1.4202836875433116
4216,-7.195587940862287,6.967550659722224,-6.4780777551165,4.056729045902287,16.107809416914822,10284.0,42018369106389.68,30.0,-19.78968148017377,non-anomalous,15,-7.928368725695079,0.4941473382686174
4220,-6.464959186748838,5.989576736111113,-5.775466937393914,3.9720381038921264,103.21989089190636,17313.0,4025362545514025.5,21.0,-28.52841494581481,non-anomalous,12,-10.109702671851771,7.353462994884133
4224,-6.492279023314388,6.4771221527777785,-6.016734647433455,3.2840874000908897,25.48871255783993,4837.0,1143991619522434.8,27.0,-24.90868484030277,non-anomalous,14,-7.836013327544458,4.935819467936362
4225,-11.45259454033251,6.7740112962962975,-6.797239312606799,14.39979769182253,407.883495708526,25485.0,6.7072207899476136e+16,21.0,-11.262568799485418,non-anomalous,15,-11.309870108508912,0.11013180212563582
4229,-7.287855585785113,6.810564641203704,-6.687399560738741,3.687754439075486,132.81633249051924,40908.0,3.2929113198411387e+18,24.0,-28.0591847913492,non-anomalous,12,-16.081521603982768,10.264568053974541
4230,-9.931814138253838,6.897526226851853,-6.1351923709738525,12.311124061597448,13.248326657098264,5301.0,515279377473467.6,27.0,-8.862013267276469,non-anomalous,15,-9.017188411494065,0.4450301467719486
4232,-6.217885852520928,5.768490451388888,-4.985479461242076,5.595872467800988,40.741080220201184,12332.0,66154731475401.58,47.0,-13.604848408495457,non-anomalous,11,-6.981715945518224,2.5091997612856454
4233,-9.774949303861954,6.827429652777778,-5.5392524581558025,13.40820746307826,5.389267705472657,2653.0,480983146983.5517,143.0,-8.975925012692574,non-anomalous,15,-13.950737712466175,5.295714189831999
4235,-9.672436739812722,6.6787109606481465,-6.2098556349571,11.418346776068187,12.233163549157796,2031.0,41988726675342.45,67.0,-22.992679047077257,non-anomalous,13,-17.753465219383507,7.358765193175426
4243,-7.045178816948208,6.9080994212962965,-6.818442226137214,2.3936704838512406,6.379602435535912,7529.0,1.036970242464491e+19,18.0,-29.69745262751252,non-anomalous,15,-10.22211940592379,6.834605295595953
4244,-6.610479534153622,6.557688923611113,-5.99012436628784,3.751697135709555,25.094105670662916,7568.0,3497606458321397.0,40.0,-29.21183162885883,non-anomalous,14,-12.259719013398112,8.621078567454349
4247,-8.80910828307783,6.46025082175926,-7.29362364416031,6.340374589481982,4.172204498331223,690.0,1.4792343808472182e+17,27.0,-14.504455662453552,non-anomalous,9,-8.331938136813005,0.9813818573174904
4249,-6.746419710437817,6.802683090277778,-6.129888844635599,0.0990330823021435,27.828507491746496,13406.0,5.4294893990502616e+16,70.0,-11.49281902273976,non-anomalous,15,-6.309884230224695,0.3591976524155557
4252,-10.070683273246503,6.76804195601852,-7.913996294381617,8.050255873565257,17.17100685106957,58834.0,7.478982283443704e+20,12.0,-10.658169943079493,non-anomalous,15,-11.020061341987416,0.5335666033386237
4265,-9.42782568638694,5.5182830902777775,-7.983384452442823,6.149526488884147,88.38109293552408,28459.0,1.973292991050865e+17,21.0,-12.235300936201632,non-anomalous,10,-8.03086651512196,0.9811223235721138
4269,-16.830619504688052,6.61566800925926,-6.95311480916229,27.05421960301895,207.20625232125545,16966.0,3115718000580552.0,15.0,-13.764724123312948,non-anomalous,13,-14.473799398060457,1.4501984166795845
4271,-8.451364940185249,5.768644074074075,-6.795880017344076,6.71765003716735,18.737774843833574,10385.0,5.290805018704332e+17,33.0,-14.598599459218454,non-anomalous,12,-9.067650248422314,0.9398112495183821
4272,-6.830325565941192,6.784604687500001,-6.621420423884225,2.321141344099932,13.975704082121432,7052.0,1.032167219833051e+16,15.0,-25.17724366704861,non-anomalous,15,-9.150681853188505,4.009137857385957
4275,-9.804100347590769,6.597170289351853,-7.4701848033553695,8.525922701136555,4.309721198115952,964.0,3.509944310520151e+16,29.0,-15.845271792559846,non-anomalous,10,-13.576591561600477,2.6782603084853447
4277,-6.759201228882668,6.679084282407408,-6.735418270761922,0.7071070603489581,35.914873599328715,34699.0,2.3201598015541265e+21,18.0,-17.726998727936262,non-anomalous,14,-8.658689551578005,2.8994404669228397
4279,-7.095068172604347,6.662236111111113,-5.6693833327055625,6.1956837896742725,3.534794385570756,314.0,70239194814951.48,78.0,-15.030630688266475,non-anomalous,11,-6.9270816244948685,2.9023326145852217
4281,-14.187621488845808,4.271166296296297,-6.64994590642097,1.0613277681897218e-08,0.0001456933615738,9292.0,6.732288052297598e+46,38.0,-14.187621488845808,non-anomalous,3,-14.187621488845808,0.0
4282,-14.418050341626682,5.202015069444443,-7.488785298863612,4.319891950118826e-08,0.0002939350933942,18747.0,27871892366950.43,65.0,-28.50877842376072,non-anomalous,10,-14.028394816569252,0.8403816077489514
4284,-19.76346273851131,2.6236518634259256,-6.937794191180288,34.06241107586212,15.301229197290883,11683.0,309127664242579.4,41.0,-5.453951133598267,anomalous,2,-12.968531978161847,9.60948323667234
4290,-8.473660722610155,6.660904328703705,-4.812761380168522,12.058229914976891,10.634471441001873,4382.0,41765017726102.13,25.0,-26.44745345204434,non-anomalous,14,-14.941849636446324,8.586881511679259
4295,-10.759950227887352,6.808472523148148,-7.375305468727919,11.219880639721286,29.267342340985216,37673.0,1.1934773767676749e+17,15.0,-11.905878404159438,non-anomalous,6,-10.860100543832042,0.2782859318069872
4300,-10.851705902565254,5.061442974537037,-6.013049212141483,14.84662051686274,74.64218614907159,15364.0,8.448891996273037e+16,21.0,-11.770318157682324,non-anomalous,9,-11.5001560618874,0.35331420013346904
4305,-13.363512103646634,6.661702858796296,-7.232176501992482,18.001109233792548,152.73078925460277,24970.0,394998701746312.25,24.0,-11.621602099051865,non-anomalous,14,-10.858683797617102,1.0886136064199696
4318,-9.061280185217615,3.9417290740740736,-5.631341287607772,11.341334814439552,11.256840792393676,3558.0,3085422483710040.5,15.0,-11.675100502947686,non-anomalous,4,-8.552009379828066,1.3937923377569406
4327,-11.286005732339357,6.755767731481483,-6.633577042774028,14.37411765364772,34.98846328810418,7278.0,114876347961290.52,39.0,-26.413975617613023,non-anomalous,12,-13.755824259628755,7.65087016517103
4335,-6.278601624478495,2.7913825347222216,-5.537003387971944,4.1247258567287854,8.458078298936519,4401.0,1.1711800581127602e+17,17.0,-10.995678626217355,non-anomalous,3,-6.427415015887174,0.1600388992645796
4336,-6.458670422333308,6.603598414351853,-6.051587034221399,3.055508885578099,5.188332099490028,2190.0,2.4013507884098e+17,21.0,-6.465719994794918,non-anomalous,14,-6.489344837620669,0.031204738750226522
4337,-8.614751317596781,2.418347800925926,-6.847711655616942,7.024387210467293,114.3836548499844,11752.0,2.1815722762265764e+16,15.0,-8.595508382241317,non-anomalous,1,-8.614751317596781,
4339,-9.06078036414518,6.770450902777778,-6.195383583012745,9.894355697871829,43.340290682387504,24859.0,7722671344306818.0,38.0,-29.078938109209727,non-anomalous,15,-14.451453101399899,5.395493274179603
4351,-6.903437561625863,5.921562685185185,-6.840132152907432,1.6332724862837855,45.37647846242389,18339.0,2223423303731611.2,41.0,-5.982132281036495,anomalous,11,-7.169166240850044,1.4576082533339982
4357,-16.273354279759086,5.087497164351851,-6.448550002027125,27.13445622167303,380.315837461419,39421.0,1.7077300424771862e+17,20.0,-29.691008970999835,non-anomalous,5,-15.693520654070591,5.286914200681074
4359,-6.709742730605482,5.236151770833334,-6.523313257054356,0.334477542021651,21.323223822570807,16377.0,1.9509611305458726e+17,18.0,-20.541966807503496,non-anomalous,10,-8.656159101217696,1.9111346281711152
4372,-8.410273743745764,6.78153943287037,-6.332266947466732,7.845071853453574,103.81541131790776,24758.0,9.825716091663331e+16,169.0,-21.063536525995254,non-anomalous,8,-7.219514961213347,0.5004086271075389
4376,-8.191721490417233,6.635163888888888,-5.415442639474326,9.66172674448665,6.2459311025693385,446.0,826300797815205.2,36.0,-16.593119329950873,non-anomalous,15,-10.584746949157724,2.969610392170307
4384,-13.940815382368626,2.2039439699074075,-7.5718652059712115,1.5434086528550146e-07,0.0005555913380195,35436.0,6.732288052297598e+46,30.0,-13.940815382368626,non-anomalous,1,-13.940815382368626,
4387,-6.892790030352131,6.519141435185187,-5.710411047457402,5.412445426685518,131.35383882847148,34561.0,3.2271275991903226e+17,27.0,-10.480959961351656,non-anomalous,15,-10.188104210992652,0.9442457686992648
4394,-7.903089986991943,6.68321912037037,-6.725380380908762,5.3946481816048975,1057.7721032897823,32525.0,9.597653380758776e+16,19.0,-15.964970717797632,non-anomalous,14,-9.485266521964792,2.7517411755168673
4402,-6.555174800490253,6.941545289351853,-6.4752145506787775,1.7332367631667795,30.6663362103144,16544.0,2377849024526793.0,39.0,-6.3693687559795,non-anomalous,14,-7.230629754850982,0.7363388439979692
4403,-14.29559207261316,6.726003344907408,-7.297569463554474,3.6745724230727634e-08,0.0002710930627062,17290.0,6.732288052297598e+46,198.0,-14.29559207261316,non-anomalous,5,-14.295592072613157,0.0
4404,-7.076289805603437,6.888436423611112,-6.991399828238082,1.7723646025779336,7.573009093554491,27712.0,1.4074309312907575e+19,17.0,-7.040815457268809,non-anomalous,15,-7.0589764684433165,0.016460990579976204
4407,-14.24572813131654,2.010292615740741,-7.624519285381428,8.221398305068011e-08,0.0004054971858881,25863.0,130222.89118194956,420.0,-14.24572813131654,non-anomalous,1,-14.24572813131654,
4416,-6.855425792390384,6.619675057870372,-6.745451922891027,1.897529282592688,146.95687915304458,21334.0,4.307246636841138e+16,42.0,-19.69637202361611,non-anomalous,14,-9.062153893016752,2.2622306142477084
4427,-9.661145253747677,2.576098252314816,-7.072732319189117,9.179532171190637,22.56093414843116,35255.0,1.1918970806027734e+22,28.0,-9.661543506395397,non-anomalous,2,-9.66064823535502,0.0007028901516430403
4437,-14.418050341626682,6.753500694444447,-8.04474531717982,1.555787151788898e-07,0.0005578148750461,35578.0,6.732289373602052e+46,9.0,-14.418050341626682,non-anomalous,15,-14.418050341626683,0.0
4443,-6.377475137596433,6.607570694444443,-5.226652458019177,0.0266862908849968,3.5998808638737456,5802.0,1.1391607566596534e+19,28.0,-11.85886390987926,non-anomalous,14,-6.4494708194462165,0.21492569951249574
4447,-6.265520210574423,6.7912703472222224,-5.219538667138282,0.0342506200828518,0.2740340376798853,237.0,329789002236970.94,21.0,-6.201902067937514,non-anomalous,11,-6.0047462659423125,0.2807115605407999
4449,-7.416234631715,4.9829730902777785,-6.501827339363456,4.642429936290752,109.13938809636572,22049.0,2.5453250748629166e+18,18.0,-21.40461401919086,non-anomalous,9,-9.130145454003076,4.091495872197657
4452,-7.62015082123717,6.846248622685187,-6.321117585329263,5.731044197445907,45.86189060699323,15921.0,141047303540022.03,15.0,-15.554395796726403,non-anomalous,15,-9.272565649219814,2.9930974492747637
4453,-7.807153884811157,6.695958206018518,-7.105130343254747,4.011011706801608,14.684638290305408,11507.0,6750031861503747.0,55.0,-20.057495893831923,non-anomalous,11,-17.292291052352436,4.387670843915982
4457,-7.771599641296994,6.973782256944443,-6.9542859410591324,4.352623679468042,18.98728627760792,10832.0,103380244539072.62,86.0,-23.85294232897164,non-anomalous,10,-15.41818116097367,9.966112349726641
4459,-11.621602099051865,6.779870092592592,-7.365724305374056,13.400377866753756,34.99177328963501,22419.0,263655531860301.03,24.0,-11.634886568372426,non-anomalous,15,-11.580405917033685,0.2386621581428148
4462,-7.806041021980812,4.6488425578703705,-7.668370282370068,2.021193682303755,17.13624836561557,31536.0,2.437213219975821e+17,27.0,-12.263523817972304,non-anomalous,8,-11.74502575787918,4.055078076806615
4464,-23.74040612111405,2.2806147222222224,-6.747146969020108,43.909184326902285,41.95632872300805,8982.0,2887906336389403.5,15.0,-16.97798426018228,non-anomalous,1,-23.74040612111405,
4471,-12.142908845326485,6.593093391203705,-7.100945932001829,15.336764299926932,77.47385123283945,24803.0,2346326199061726.0,30.0,-20.90204892900585,non-anomalous,15,-17.12063547651047,4.278713131124658
4474,-10.356646038023136,6.766197314814817,-5.574465779501737,14.698811606620286,5.454691975440087,2194.0,1.854912079574738e+19,9.0,-9.788078915691491,non-anomalous,15,-10.354618504793388,0.03573553974536271
